Unnamed: 0,Name,Location,Year,Odometer,Owner_Type,Mileage,Engine,Horsepower,Seats,Original_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Km_per_Year
3160,Maruti Alto 800 LXI,Chennai,2015,63714,First,22.74,796.0,47.3,5.0,,2.45,False,True,True,10,6371.4
1183,Maruti A-Star Vxi,Hyderabad,2009,66149,First,19.0,998.0,66.1,5.0,,2.45,False,True,True,16,4134.3125
4408,Maruti Wagon R LXI,Mumbai,2010,12000,First,22.5,998.0,67.04,5.0,5.04,2.45,False,True,True,15,800.0
5948,Skoda Laura L and K AT,Hyderabad,2007,91000,Second,15.6,1896.0,106.0,5.0,,2.45,False,False,False,18,5055.555555555556
3121,Maruti Swift Dzire ZXi,Mumbai,2009,60000,First,17.5,1298.0,85.8,5.0,,2.45,False,True,True,16,3750.0
4720,Hyundai Accent GLE,Delhi,2012,56000,First,13.2,1495.0,94.0,5.0,,2.45,False,True,True,13,4307.692307692308
785,Maruti Wagon R VXI BS IV,Bangalore,2010,81245,First,18.9,998.0,67.1,5.0,,2.45,False,True,True,15,5416.333333333333
1422,Chevrolet Beat LT,Mumbai,2014,54890,Second,17.8,1199.0,76.8,5.0,,2.45,False,True,True,11,4990.0
5824,Maruti Wagon R LXI BSII,Delhi,2012,52000,First,18.9,998.0,67.1,5.0,,2.45,False,True,True,13,4000.0
123,Maruti Wagon R LXI BS IV,Pune,2011,43874,First,18.9,998.0,67.1,5.0,,2.45,False,True,True,14,3133.8571428571427
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,24.7,796.0,47.3,5.0,,2.45,False,True,True,10,6371.4
1059,Hyundai Santro Xing GL,Hyderabad,2010,58163,First,0.0,1086.0,62.0,5.0,,2.45,False,True,True,15,3877.5333333333333
988,Toyota Corolla H4,Bangalore,2005,67000,Second,11.3,1794.0,125.0,5.0,,2.45,False,True,False,20,3350.0
1931,Hyundai i10 Magna,Kolkata,2012,58235,First,20.36,1197.0,78.9,5.0,,2.45,False,True,True,13,4479.615384615385
612,Chevrolet Aveo U-VA 1.2 LT,Coimbatore,2010,64236,First,14.7,1150.0,76.0,5.0,,2.44,False,True,True,15,4282.4
4432,Maruti Alto 800 VXI,Kolkata,2016,24300,First,22.74,796.0,47.3,5.0,,2.44,False,True,True,9,2700.0
5351,Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Third,16.47,1198.0,73.9,5.0,,2.44,False,True,True,15,5266.666666666667
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,Second,22.74,796.0,47.3,5.0,,2.42,False,True,True,11,4154.545454545455
2261,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2010,84000,Second,17.8,1399.0,68.0,5.0,,2.41,False,False,True,15,5600.0
2399,Maruti Swift VXI BSIII,Ahmedabad,2008,52000,First,16.1,1298.0,88.2,5.0,,2.41,False,True,True,17,3058.823529411765
2105,Maruti Alto 800 LXI,Jaipur,2013,86000,First,22.74,796.0,47.3,5.0,,2.41,False,True,True,12,7166.666666666667
105,Maruti Omni 5 Str STD,Coimbatore,2010,93850,First,14.0,796.0,35.0,5.0,,2.41,False,True,True,15,6256.666666666667
3331,Chevrolet Beat Diesel LT,Kochi,2012,42706,First,25.44,936.0,56.3,5.0,,2.4,False,False,True,13,3285.076923076923
1753,Mahindra Verito 1.5 D6 BSIV,Chennai,2011,110000,Second,21.0,1461.0,64.1,5.0,,2.4,False,False,True,14,7857.142857142857
5287,Honda City ZX VTEC,Jaipur,2006,100173,Second,16.9,1497.0,100.0,5.0,,2.4,False,True,True,19,5272.263157894737
2615,Renault Scala RxL,Kolkata,2013,45000,First,16.95,1498.0,97.6,5.0,,2.4,False,True,True,12,3750.0
5243,Hyundai i10 Magna 1.2,Delhi,2010,62000,First,20.36,1197.0,78.9,5.0,,2.4,False,True,True,15,4133.333333333333
2655,Ford Figo Petrol Titanium,Jaipur,2010,42000,First,15.6,1196.0,70.0,5.0,,2.4,False,True,True,15,2800.0
3367,Maruti Alto K10 2010-2014 VXI,Pune,2012,12600,First,20.92,998.0,67.1,5.0,,2.4,False,True,True,13,969.2307692307693
1389,Ford Figo Petrol ZXI,Mumbai,2010,69009,Second,15.6,1196.0,70.0,5.0,,2.4,False,True,True,15,4600.6
2939,Maruti Swift VXI BSIII,Chennai,2008,86700,Second,16.1,1298.0,88.2,5.0,,2.4,False,True,True,17,5100.0
2222,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2010,65000,First,16.47,1198.0,73.9,5.0,,2.4,False,True,True,15,4333.333333333333
1457,Nissan Micra Diesel XV Premium,Kolkata,2012,32048,First,23.08,1461.0,63.1,5.0,,2.4,False,False,True,13,2465.230769230769
5469,Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197.0,80.0,5.0,,2.4,False,True,True,16,4312.5
3345,Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,First,21.9,1396.0,90.0,5.0,,2.4,False,False,True,14,2734.0714285714284
4681,Maruti Alto LXi BSII,Hyderabad,2011,28619,First,19.7,796.0,46.3,5.0,,2.4,False,True,True,14,2044.2142857142858
4144,Tata Indigo CS eVX,Pune,2016,52000,Second,25.0,1396.0,69.01,5.0,,2.4,False,False,True,9,5777.777777777777
2695,Ford Figo Diesel EXI,Hyderabad,2010,108882,Second,20.0,1399.0,68.0,5.0,,2.4,False,False,True,15,7258.8
5475,Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399.0,68.0,5.0,,2.4,False,False,True,14,5428.571428571428
1787,Ford Figo Petrol Titanium,Delhi,2011,65000,First,15.6,1196.0,70.0,5.0,,2.4,False,True,True,14,4642.857142857143
3069,Maruti SX4 ZXI MT BSIV,Mumbai,2010,72000,First,15.5,1586.0,103.3,5.0,,2.4,False,True,True,15,4800.0
977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,First,25.44,936.0,57.6,5.0,,2.4,False,False,True,13,5000.0
1266,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,First,20.92,998.0,67.1,5.0,,2.4,False,True,True,13,3538.769230769231
2067,Maruti Swift Dzire VXi,Pune,2008,56230,Second,17.5,1298.0,85.8,5.0,,2.4,False,True,True,17,3307.6470588235293
2045,Ford Fiesta 1.4 SXi TDCi ABS,Hyderabad,2009,55000,Second,17.8,1399.0,68.0,5.0,,2.4,False,False,True,16,3437.5
158,Honda Brio S MT,Kolkata,2013,33280,First,19.4,1198.0,86.8,5.0,,2.39,False,True,True,12,2773.3333333333335
3128,Ford Figo Petrol ZXI,Mumbai,2012,23152,First,15.6,1196.0,70.02,5.0,,2.39,False,True,True,13,1780.923076923077
4684,Maruti Alto LXi BSIII,Bangalore,2011,64000,First,19.7,796.0,46.3,5.0,,2.39,False,True,True,14,4571.428571428572
5377,Tata Nano XTA,Bangalore,2016,17800,Second,21.9,624.0,37.48,4.0,,2.38,False,True,False,9,1977.7777777777778
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,22.74,796.0,47.3,5.0,,2.36,False,True,True,10,2461.7
1588,Maruti Alto 800 VXI,Kolkata,2015,11110,First,22.74,796.0,47.3,5.0,,2.35,False,True,True,10,1111.0
4215,Hyundai Santro Xing GL Plus,Delhi,2012,53000,First,17.92,1086.0,62.1,5.0,,2.35,False,True,True,13,4076.923076923077
3091,Maruti Omni E MPI STD BS IV,Jaipur,2015,15000,First,16.8,796.0,34.2,8.0,,2.35,False,True,True,10,1500.0
2234,Hyundai i20 Magna,Delhi,2009,46946,Second,18.5,1197.0,80.0,5.0,,2.35,False,True,True,16,2934.125
4330,Honda Jazz Mode,Mumbai,2010,55000,First,16.0,1198.0,90.0,5.0,,2.35,False,True,True,15,3666.6666666666665
2372,Maruti Ritz VDi,Jaipur,2009,73000,Second,21.1,1248.0,73.9,5.0,,2.35,False,False,True,16,4562.5
4400,Volkswagen Polo Petrol Highline 1.6L,Kolkata,2011,46000,First,15.26,1598.0,103.5,5.0,,2.35,False,True,True,14,3285.714285714286
3404,Maruti Swift 1.3 VXi,Jaipur,2006,125000,Fourth & Above,16.1,1497.0,98.6,5.0,,2.35,False,True,True,19,6578.9473684210525
2141,Tata Indigo CS eVX,Chennai,2016,78000,Second,25.0,1396.0,69.01,5.0,,2.35,False,False,True,9,8666.666666666666
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,First,20.36,1197.0,78.9,5.0,,2.35,False,True,True,13,2230.769230769231
1667,Skoda Octavia Rider 1.9 TDI MT,Pune,2008,82000,Second,18.7,1896.0,66.0,5.0,,2.35,False,False,True,17,4823.529411764706
1871,Chevrolet Optra Magnum 2.0 LT BS3,Mumbai,2010,78563,First,16.52,1991.0,123.7,5.0,,2.35,False,False,True,15,5237.533333333334
790,Maruti Omni E 8 Str STD,Hyderabad,2013,26875,First,16.8,796.0,34.2,8.0,,2.35,False,True,True,12,2239.5833333333335
1551,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,50000,First,16.47,1198.0,73.9,5.0,,2.35,False,True,True,14,3571.4285714285716
2272,Ford Figo Diesel Titanium,Pune,2011,95000,Third,20.0,1399.0,68.0,5.0,,2.35,False,False,True,14,6785.714285714285
3506,Maruti Wagon R VXI BS IV,Kolkata,2012,40000,First,18.9,998.0,67.1,5.0,,2.35,False,True,True,13,3076.923076923077
5693,Chevrolet Beat Diesel LS,Bangalore,2015,66000,First,25.44,936.0,56.3,5.0,,2.35,False,False,True,10,6600.0
3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,First,13.5,1799.0,130.0,5.0,,2.35,False,True,True,17,5117.64705882353
2981,Chevrolet Beat LS,Bangalore,2012,37000,Second,18.6,1199.0,79.4,5.0,,2.35,False,True,True,13,2846.153846153846
1661,Hyundai i10 Magna,Kolkata,2013,21000,First,20.36,1197.0,78.9,5.0,,2.35,False,True,True,12,1750.0
2252,Maruti Omni 8 Seater BSIV,Hyderabad,2015,52950,First,14.0,796.0,35.0,5.0,,2.35,False,True,True,10,5295.0
2749,Maruti Wagon R LXI,Mumbai,2010,37822,First,22.5,998.0,67.04,5.0,5.04,2.35,False,True,True,15,2521.4666666666667
492,Hyundai i10 Era,Jaipur,2010,59000,Second,19.81,1086.0,68.05,5.0,,2.32,False,True,True,15,3933.3333333333335
1267,Tata Indigo eCS LX BSIV,Chennai,2011,124000,First,23.03,1396.0,69.0,5.0,,2.3,False,False,True,14,8857.142857142857
5720,Hyundai Accent GLE,Hyderabad,2008,62364,First,13.2,1495.0,94.0,5.0,,2.3,False,True,True,17,3668.470588235294
1280,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197.0,80.0,5.0,,2.3,False,True,True,15,1200.0
5295,Hyundai i10 Sportz 1.2,Pune,2010,72400,Second,20.36,1197.0,78.9,5.0,,2.3,False,True,True,15,4826.666666666667
1185,Maruti Wagon R LXI BS IV,Kolkata,2012,35503,First,18.9,998.0,67.1,5.0,,2.3,False,True,True,13,2731.0
5591,Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Second,13.5,1799.0,130.0,5.0,,2.3,False,True,True,19,6578.9473684210525
3495,Maruti Wagon R LXI BS IV,Pune,2010,91000,First,18.9,998.0,67.1,5.0,,2.3,False,True,True,15,6066.666666666667
2909,Hyundai Santro Xing GLS,Hyderabad,2008,95291,First,17.92,1086.0,62.1,5.0,,2.3,False,True,True,17,5605.35294117647
3010,Maruti Swift Dzire LDi,Jaipur,2008,78000,Second,19.3,1248.0,73.9,5.0,,2.3,False,False,True,17,4588.235294117647
3011,Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,First,25.0,1396.0,69.01,5.0,,2.3,False,False,True,9,8666.666666666666
677,Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,First,16.0,1086.0,66.7,5.0,,2.3,False,True,True,17,4729.411764705882
3422,Hyundai Santro Xing GLS,Hyderabad,2008,80931,First,17.92,1086.0,62.1,5.0,,2.3,False,True,True,17,4760.64705882353
2968,Honda Brio S Option MT,Pune,2012,49024,First,18.4,1198.0,86.8,5.0,,2.3,False,True,True,13,3771.076923076923
1036,Nissan Micra XE,Pune,2010,85046,Second,18.06,1198.0,75.0,5.0,,2.3,False,True,True,15,5669.733333333334
3991,Nissan Micra Diesel XV Primo,Pune,2011,72000,First,23.08,1461.0,63.1,5.0,,2.3,False,False,True,14,5142.857142857143
511,Hyundai Santro Xing GLS,Hyderabad,2009,80227,First,17.92,1086.0,62.1,5.0,,2.3,False,True,True,16,5014.1875
3305,Honda City 1.5 GXI,Jaipur,2007,75055,First,12.8,1493.0,100.0,5.0,,2.3,False,True,True,18,4169.722222222223
5510,Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,15.64,1193.0,64.08,5.0,,2.3,False,True,True,13,2307.6923076923076
3790,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814.0,55.2,5.0,,2.3,False,True,True,14,4866.285714285715
5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Second,20.92,998.0,67.1,5.0,,2.3,False,True,True,14,5571.428571428572
1593,Hyundai EON Magna Plus,Hyderabad,2013,20000,Second,21.1,814.0,55.2,5.0,,2.3,False,True,True,12,1666.6666666666667
5452,Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497.0,118.0,5.0,,2.3,False,True,True,16,2625.0
813,Maruti Alto K10 LXI,Pune,2014,49000,First,24.07,998.0,67.1,5.0,4.29,2.3,False,True,True,11,4454.545454545455
5846,Hyundai Santro Xing GL Plus,Delhi,2013,60000,First,17.92,1086.0,62.1,5.0,,2.3,False,True,True,12,5000.0
2351,Hyundai Grand i10 Asta,Kolkata,2014,44300,Second,18.9,1197.0,82.0,5.0,,2.3,False,True,True,11,4027.2727272727275
2000,Mahindra Renault Logan 1.4 GLX Petrol,Pune,2008,2200,First,15.7,1390.0,75.0,5.0,,2.3,False,True,True,17,129.41176470588235
2675,Maruti Wagon R VXi BSII,Pune,2012,82000,First,18.9,998.0,67.1,5.0,,2.3,False,True,True,13,6307.692307692308
561,Mahindra Renault Logan 1.5 DLE Diesel,Chennai,2007,35000,First,19.2,1461.0,65.0,5.0,,2.3,False,False,True,18,1944.4444444444443
928,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490,First,17.5,1198.0,75.0,5.0,,2.29,False,True,True,14,3392.1428571428573
59,Maruti Zen Estilo VXI BSIII,Hyderabad,2010,39300,First,18.2,998.0,67.1,5.0,,2.25,False,True,True,15,2620.0
4195,Hyundai i10 Era,Jaipur,2009,57000,First,19.81,1086.0,68.05,5.0,,2.25,False,True,True,16,3562.5
5914,Skoda Octavia Elegance 1.9 TDI,Hyderabad,2003,132000,First,18.7,1896.0,66.0,5.0,,2.25,False,False,True,22,6000.0
4050,Toyota Corolla 1.8 J,Kolkata,2009,60000,First,14.53,1798.0,138.0,5.0,,2.25,False,True,True,16,3750.0
2677,Maruti A-Star Lxi,Hyderabad,2009,61964,First,19.0,998.0,66.1,5.0,,2.25,False,True,True,16,3872.75
3949,Ford Figo Diesel ZXI,Kolkata,2013,22000,First,20.0,1399.0,68.0,5.0,,2.25,False,False,True,12,1833.3333333333333
2433,Ford Figo Diesel ZXI,Kolkata,2011,60000,First,20.0,1399.0,68.0,5.0,,2.25,False,False,True,14,4285.714285714285
1685,Fiat Punto EVO 1.2 Emotion,Chennai,2010,72204,First,15.7,1172.0,67.0,5.0,,2.25,False,True,True,15,4813.6
2705,Hyundai Santro Xing GLS,Hyderabad,2008,68282,First,17.92,1086.0,62.1,5.0,,2.25,False,True,True,17,4016.5882352941176
4066,Honda City 1.5 S MT,Delhi,2009,92000,Second,17.0,1497.0,118.0,5.0,,2.25,False,True,True,16,5750.0
1176,Fiat Linea Emotion Pack (Diesel),Pune,2010,172050,Second,19.0,1248.0,93.0,5.0,,2.25,False,False,True,15,11470.0
2256,Ford Figo Petrol Titanium,Delhi,2010,59196,Second,15.6,1196.0,70.0,5.0,,2.25,False,True,True,15,3946.4
4729,Hyundai Verna Xi (Petrol),Chennai,2009,60000,Third,13.9,1599.0,103.2,5.0,,2.25,False,True,True,16,3750.0
2746,Maruti Eeco 7 Seater Standard,Pune,2011,45000,First,15.1,1196.0,73.0,7.0,4.69,2.25,False,True,True,14,3214.285714285714
3223,Maruti A-Star Vxi,Hyderabad,2008,51366,First,19.0,998.0,66.1,5.0,,2.25,False,True,True,17,3021.529411764706
3055,Ford Figo Petrol ZXI,Bangalore,2010,102016,First,15.6,1196.0,70.0,5.0,,2.25,False,True,True,15,6801.066666666667
510,Skoda Fabia 1.6 MPI Elegance,Pune,2012,41629,Second,14.83,1598.0,105.0,5.0,,2.25,False,True,True,13,3202.230769230769
4075,Hyundai i10 Sportz 1.1L,Mumbai,2011,15590,First,19.81,1086.0,68.05,5.0,,2.25,False,True,True,14,1113.5714285714287
2162,Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,Third,17.8,1399.0,68.0,5.0,,2.25,False,False,True,17,6887.058823529412
452,Maruti Ritz VXi,Chennai,2011,67000,Second,18.5,1197.0,85.8,5.0,,2.25,False,True,True,14,4785.714285714285
1396,Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,Second,19.81,1086.0,68.05,5.0,,2.25,False,True,True,15,3466.6666666666665
3173,Maruti Dzire LDI,Pune,2012,150000,Third,28.4,1248.0,73.75,5.0,7.91,2.25,False,False,True,13,11538.461538461539
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197.0,81.86,5.0,6.8,2.25,False,True,True,15,3016.8
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Second,16.8,1493.0,110.0,5.0,,2.25,False,False,True,17,5294.117647058823
419,Hyundai EON Magna Plus,Kolkata,2015,20800,Second,21.1,814.0,55.2,5.0,,2.25,False,True,True,10,2080.0
1912,Maruti Omni E MPI STD BS IV,Mumbai,2013,11734,First,16.8,796.0,34.2,8.0,,2.25,False,True,True,12,977.8333333333334
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,First,20.36,1197.0,78.9,5.0,,2.25,False,True,True,13,2384.6153846153848
3297,Nissan Micra XL Primo,Jaipur,2010,75055,First,18.06,1198.0,75.0,5.0,,2.25,False,True,True,15,5003.666666666667
4675,Hyundai i10 Magna,Mumbai,2010,55980,First,20.36,1197.0,78.9,5.0,,2.25,False,True,True,15,3732.0
2983,Honda City ZX GXi,Pune,2008,119000,Second,17.7,1497.0,78.0,5.0,,2.25,False,True,True,17,7000.0
4175,Maruti Wagon R LXI BS IV,Kolkata,2011,34000,First,18.9,998.0,67.1,5.0,,2.25,False,True,True,14,2428.5714285714284
481,Ford Figo Diesel EXI,Chennai,2011,75000,Second,20.0,1399.0,68.0,5.0,,2.25,False,False,True,14,5357.142857142857
4819,Datsun redi-GO T,Kolkata,2016,15000,First,22.7,799.0,53.64,5.0,3.98,2.25,False,True,True,9,1666.6666666666667
87,Hyundai i10 Sportz 1.2,Pune,2009,95980,First,20.36,1197.0,78.9,5.0,,2.25,False,True,True,16,5998.75
3323,Honda Civic 2006-2010 1.8 V AT,Mumbai,2007,69000,Second,12.9,1799.0,130.0,5.0,,2.25,False,True,False,18,3833.3333333333335
3397,Ford Figo Diesel EXI,Chennai,2010,78000,First,20.0,1399.0,68.0,5.0,,2.25,False,False,True,15,5200.0
5688,Chevrolet Beat Diesel LT,Chennai,2012,75300,Second,25.44,936.0,57.6,5.0,,2.25,False,False,True,13,5792.307692307692
339,Maruti Alto LXi,Pune,2012,38000,First,19.7,796.0,46.3,5.0,,2.25,False,True,True,13,2923.076923076923
2600,Hyundai i20 Magna,Kolkata,2009,30675,First,18.5,1197.0,80.0,5.0,,2.25,False,True,True,16,1917.1875
422,Volkswagen Polo Petrol Trendline 1.2L,Kolkata,2010,55000,First,16.47,1198.0,73.9,5.0,,2.25,False,True,True,15,3666.6666666666665
1014,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197.0,80.0,5.0,,2.25,False,True,True,15,1200.0
3826,Hyundai i20 Magna,Kolkata,2010,38000,First,18.5,1197.0,80.0,5.0,,2.23,False,True,True,15,2533.3333333333335
468,Hyundai Santro Xing GLS,Bangalore,2008,46000,Second,17.92,1086.0,62.1,5.0,,2.22,False,True,True,17,2705.8823529411766
4264,Chevrolet Beat LS,Delhi,2012,56000,First,18.6,1199.0,79.4,5.0,,2.21,False,True,True,13,4307.692307692308
4628,Skoda Fabia 1.2 Petrol Active,Jaipur,2010,72000,First,16.25,1198.0,73.9,5.0,,2.21,False,True,True,15,4800.0
1922,Chevrolet Beat LT,Kochi,2012,83381,First,18.6,1199.0,79.4,5.0,,2.21,False,True,True,13,6413.923076923077
3320,Hyundai i10 Magna 1.2,Kolkata,2011,35082,First,20.36,1197.0,78.9,5.0,,2.21,False,True,True,14,2505.8571428571427
3068,Honda City 1.5 EXI AT,Kochi,2006,99583,Third,12.0,1493.0,100.0,5.0,,2.21,False,True,False,19,5241.210526315789
2525,Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,First,14.0,1061.0,64.0,5.0,,2.2,False,True,True,18,4676.055555555556
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,First,20.92,998.0,67.1,5.0,,2.2,False,True,True,14,5785.714285714285
5983,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,55001,First,16.47,1198.0,73.9,5.0,,2.2,False,True,True,14,3928.6428571428573
552,Maruti Swift Dzire VXi,Pune,2010,109200,Second,17.5,1298.0,85.8,5.0,,2.2,False,True,True,15,7280.0
1062,Hyundai i10 Era 1.1,Delhi,2012,51000,Second,19.81,1086.0,68.05,5.0,,2.2,False,True,True,13,3923.076923076923
6004,Hyundai Getz GLE,Coimbatore,2007,66800,First,15.3,1341.0,83.0,5.0,,2.2,False,True,True,18,3711.1111111111113
2001,Skoda Octavia 1.9 TDI,Pune,2008,88123,First,18.7,1896.0,66.0,5.0,,2.2,False,False,True,17,5183.705882352941
1732,Fiat Grande Punto 1.3 Emotion (Diesel),Jaipur,2011,130000,First,20.3,1248.0,75.0,5.0,,2.2,False,False,True,14,9285.714285714286
2287,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,90121,First,20.92,998.0,67.1,5.0,,2.2,False,True,True,12,7510.083333333333
1619,Hyundai i10 Era 1.1,Delhi,2011,54000,First,19.81,1086.0,68.05,5.0,,2.2,False,True,True,14,3857.1428571428573
769,Tata Indica V2 eLS,Hyderabad,2016,73000,First,25.0,1396.0,69.0,5.0,,2.2,False,False,True,9,8111.111111111111
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,First,15.1,1196.0,73.0,7.0,4.43,2.2,False,True,True,9,14000.0
2102,Toyota Corolla H5,Mumbai,2007,67000,Third,13.4,1794.0,125.0,5.0,,2.2,False,True,True,18,3722.222222222222
3807,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,First,18.7,1896.0,66.0,5.0,,2.2,False,False,True,17,4705.882352941177
2507,Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,First,22.3,1248.0,74.0,5.0,,2.2,False,False,True,13,10600.0
2578,Hyundai i10 Sportz 1.2,Kolkata,2011,37000,First,20.36,1197.0,78.9,5.0,,2.2,False,True,True,14,2642.8571428571427
4358,Toyota Etios G,Kolkata,2011,45560,First,17.6,1496.0,88.73,5.0,,2.2,False,True,True,14,3254.285714285714
2330,Skoda Fabia 1.2 MPI Ambition Plus,Mumbai,2012,27014,First,16.25,1198.0,75.0,5.0,,2.19,False,True,True,13,2078.0
5085,Maruti Swift Dzire VDi,Kolkata,2009,34000,First,19.3,1248.0,73.9,5.0,,2.19,False,False,True,16,2125.0
3530,Chevrolet Beat LS,Chennai,2010,66000,First,18.6,1199.0,79.4,5.0,,2.19,False,True,True,15,4400.0
4068,Maruti Swift VXI BSIV,Mumbai,2008,69000,Second,20.4,1197.0,81.8,5.0,,2.15,False,True,True,17,4058.823529411765
3368,Maruti Swift Ldi BSIII,Pune,2009,80000,Fourth & Above,17.8,1248.0,75.0,5.0,,2.15,False,False,True,16,5000.0
3750,Maruti Alto LXi,Hyderabad,2009,65090,First,19.7,796.0,46.3,5.0,,2.15,False,True,True,16,4068.125
2494,Hyundai i10 Era 1.1,Jaipur,2011,70000,First,19.81,1086.0,68.05,5.0,,2.15,False,True,True,14,5000.0
1506,Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,2012,56000,First,12.9,1598.0,102.5,5.0,,2.15,False,True,True,13,4307.692307692308
112,Tata Nano Twist XT,Bangalore,2014,25500,First,25.4,624.0,37.5,4.0,,2.15,False,True,True,11,2318.181818181818
4302,Hyundai Santro Xing GL,Delhi,2012,61449,First,0.0,1086.0,62.0,5.0,,2.15,False,True,True,13,4726.846153846154
4033,Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,First,16.6,1388.0,68.0,5.0,,2.15,False,True,True,19,3631.5789473684213
3419,Maruti Alto 800 LXI,Delhi,2015,61000,First,22.74,796.0,47.3,5.0,,2.15,False,True,True,10,6100.0
2116,Maruti Alto LXi,Hyderabad,2011,76976,Second,19.7,796.0,46.3,5.0,,2.15,False,True,True,14,5498.285714285715
3370,Ford Figo Petrol ZXI,Mumbai,2011,32000,Second,15.6,1196.0,70.0,5.0,,2.15,False,True,True,14,2285.714285714286
944,Maruti SX4 Vxi BSIII,Jaipur,2007,76000,Second,15.0,1586.0,104.68,5.0,,2.15,False,True,True,18,4222.222222222223
3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,4.5,2.15,False,True,True,14,2021.4285714285713
1359,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,First,24.7,796.0,47.3,5.0,,2.15,False,True,True,9,3444.4444444444443
4258,Hyundai i10 Magna 1.2,Kolkata,2011,38002,First,20.36,1197.0,78.9,5.0,,2.15,False,True,True,14,2714.4285714285716
4839,Nissan Micra XV Primo,Kolkata,2011,43000,First,18.06,1198.0,75.0,5.0,,2.13,False,True,True,14,3071.4285714285716
5387,Tata Nano Twist XT,Coimbatore,2015,25811,Second,25.4,624.0,37.5,4.0,,2.13,False,True,True,10,2581.1
3568,Honda City ZX VTEC,Jaipur,2006,95000,Second,16.9,1497.0,100.0,5.0,,2.11,False,True,True,19,5000.0
4951,Hyundai i10 Sportz,Mumbai,2009,48000,First,20.36,1197.0,78.9,5.0,,2.11,False,True,True,16,3000.0
2046,Maruti SX4 Vxi BSIII,Mumbai,2008,62000,Second,15.0,1586.0,104.68,5.0,,2.11,False,True,True,17,3647.0588235294117
208,Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,16.1,1497.0,98.6,5.0,,2.11,False,True,True,15,2800.0666666666666
167,Ford Figo Diesel Titanium,Jaipur,2010,66123,Second,20.0,1399.0,68.0,5.0,,2.1,False,False,True,15,4408.2
2051,Maruti Alto LXi,Chennai,2011,75000,First,19.7,796.0,46.3,5.0,,2.1,False,True,True,14,5357.142857142857
937,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,Second,16.47,1198.0,73.9,5.0,,2.1,False,True,True,14,3071.4285714285716
1849,Chevrolet Aveo 1.4 LT,Mumbai,2011,57000,Second,14.49,1399.0,92.7,5.0,,2.1,False,True,True,14,4071.4285714285716
2760,Chevrolet Beat Diesel LS,Chennai,2012,58000,First,25.44,936.0,57.6,5.0,,2.1,False,False,True,13,4461.538461538462
2070,Maruti Alto K10 2010-2014 VXI,Pune,2012,69000,First,20.92,998.0,67.1,5.0,,2.1,False,True,True,13,5307.692307692308
5869,Maruti Wagon R VXI BS IV,Kolkata,2011,37000,Second,18.9,998.0,67.1,5.0,,2.1,False,True,True,14,2642.8571428571427
