Name,Year,Price,Car_Age
Nissan Sunny 2011-2014 Diesel XL,2012,4.75,13
Maruti Swift Dzire VXi,2009,3.1,16
Hyundai EON Sportz,2017,3.61,8
Honda Brio S MT,2015,4.29,10
Nissan Micra XV Primo,2011,2.13,14
Maruti Alto LXi BSII,2008,1.1,17
BMW 3 Series 320d,2011,13.95,14
Volkswagen Polo 1.2 MPI Highline,2014,5.35,11
Maruti Celerio LXI,2014,3.9,11
Maruti Wagon R VXI 1.2,2014,2.8,11
Maruti Ciaz ZDi Plus,2016,8.75,9
Audi A4 2.0 TDI,2013,19.5,12
Honda Brio S MT,2013,2.75,12
Mahindra Scorpio VLX 2WD AT BSIV,2013,8.0,12
Honda City i DTEC V,2014,5.7,11
BMW X1 sDrive20d,2012,12.5,13
Chevrolet Spark 1.0 LT,2011,1.75,14
Ford Figo Diesel EXI,2010,1.9,15
Maruti Swift VXI BSIV,2015,4.5,10
Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,30.3,10
Skoda Octavia Elegance 2.0 TDI AT,2014,16.0,11
BMW X3 xDrive20d xLine,2017,32.78,8
Hyundai EON Era Plus,2015,2.5,10
Audi A4 35 TDI Technology,2017,43.0,8
Ford Figo 2015-2019 1.2P Titanium MT,2017,5.38,8
Maruti Alto K10 2010-2014 VXI,2013,2.65,12
Maruti Alto 800 2016-2019 VXI,2017,3.3,8
Mercedes-Benz New C-Class C 220 CDI Style,2015,34.0,10
Hyundai Santro D Lite,2001,0.7,24
Hyundai Xcent 1.1 CRDi S,2017,6.83,8
Honda Amaze S i-Dtech,2016,5.77,9
Maruti Swift Vdi BSIII,2008,3.1,17
Volkswagen Polo 1.2 MPI Comfortline,2017,4.95,8
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,16.25,12
Land Rover Range Rover 3.6 TDV8 Vogue SE,2012,52.54,13
Mahindra XUV500 W8 2WD,2011,6.4,14
Ford Endeavour 2.5L 4X2,2011,6.95,14
Tata Indica V2 DLX,2008,0.85,17
Maruti Baleno Alpha,2016,6.95,9
Hyundai Xcent 1.1 CRDi Base,2017,3.45,8
Honda Civic 2006-2010 1.8 S MT,2008,2.75,17
Hyundai i20 Sportz Option 1.2,2015,4.95,10
Tata Nexon 1.2 Revotron XZ Plus,2018,9.62,7
Hyundai i20 Sportz 1.2,2016,6.79,9
Maruti Swift Dzire ZXI,2014,4.5,11
Maruti Wagon R LXI,2014,3.01,11
Hyundai i20 Sportz 1.4 CRDi,2012,4.4,13
Toyota Fortuner 4x2 AT,2012,17.49,13
Hyundai i10 Sportz,2014,4.66,11
Hyundai Grand i10 Asta,2015,5.5,10
Hyundai i20 Asta 1.2,2016,6.0,9
Maruti Vitara Brezza ZDi Plus,2018,10.19,7
Honda Amaze S i-Dtech,2016,5.25,9
Mercedes-Benz M-Class ML 250 CDI,2014,45.0,11
Hyundai i20 Sportz Diesel,2010,2.7,15
Hyundai i10 Era,2013,3.39,12
Maruti Swift Dzire VDI,2014,5.69,11
BMW Z4 2009-2013 Roadster 2.5i,2018,58.54,7
Maruti Baleno Alpha Diesel,2017,8.4,8
Chevrolet Beat Diesel,2012,2.5,13
Honda Brio V MT,2012,3.25,13
Ford Figo Diesel Titanium,2014,3.25,11
Maruti Celerio VXI AT,2016,4.25,9
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2014,18.5,11
Honda Brio S MT,2015,4.25,10
Maruti Baleno Alpha CVT,2018,8.85,7
Hyundai EON Sportz,2014,4.14,11
Toyota Prius 2009-2016 Z4,2011,12.75,14
Hyundai i20 1.4 CRDi Sportz,2015,7.0,10
Ford Endeavour 3.2 Titanium AT 4X4,2018,33.0,7
Honda City i-VTEC VX,2017,10.0,8
Maruti SX4 ZDI,2012,3.53,13
Chevrolet Optra Magnum 1.6 LS Petrol,2007,1.35,18
Volkswagen Vento Diesel Highline,2013,4.5,12
Honda City V MT,2012,4.9,13
Hyundai Creta 1.6 CRDi SX Option,2016,12.26,9
Hyundai Xcent 1.1 CRDi SX,2014,3.99,11
Mercedes-Benz GLC 220d 4MATIC Style,2017,46.95,8
Ford Figo Diesel EXI,2015,3.8,10
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,2013,6.75,12
Mahindra TUV 300 2015-2019 T8,2017,8.75,8
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,5.2,12
Hyundai Verna 1.6 SX VTVT (O),2017,8.42,8
Hyundai i20 Sportz 1.2,2016,5.75,9
Audi A4 New 2.0 TDI Multitronic,2008,9.75,17
Nissan Micra Active XV S,2015,3.5,10
Mercedes-Benz M-Class ML 250 CDI,2014,30.0,11
Land Rover Discovery Sport TD4 S,2017,35.0,8
Hyundai Creta 1.6 SX Option Executive,2018,13.25,7
Skoda Rapid 1.6 TDI Active,2013,3.65,12
Maruti Swift Dzire VDI,2015,5.25,10
Hyundai Creta 1.6 SX,2016,9.7,9
Hyundai Grand i10 CRDi Sportz,2017,5.21,8
Mahindra TUV 300 T8,2016,6.3,9
Hyundai Grand i10 CRDi Sportz,2014,4.72,11
BMW X5 xDrive 30d,2011,28.0,14
Maruti Dzire AMT VDI,2018,8.37,7
Toyota Fortuner 4x4 MT,2012,14.0,13
Audi A6 2011-2015 35 TDI Technology,2015,36.0,10
Honda Jazz 1.5 V i DTEC,2015,6.4,10
Audi Q7 4.2 TDI Quattro Technology,2015,51.69,10
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2014,8.0,11
Chevrolet Cruze LTZ,2012,9.8,13
Chevrolet Beat Diesel LT,2012,2.7,13
Audi A4 35 TDI Premium Plus,2014,24.37,11
Skoda Rapid 1.6 MPI AT Style,2018,9.72,7
Maruti Swift Dzire VDI,2014,5.0,11
Toyota Fortuner 3.0 Diesel,2009,10.5,16
Maruti Swift VDI,2012,3.9,13
Honda City 1.5 V MT Exclusive,2012,5.65,13
Mercedes-Benz M-Class ML 250 CDI,2012,29.95,13
Maruti Swift Ldi BSIII,2008,3.0,17
Ford Aspire Titanium Diesel,2017,6.0,8
Hyundai i10 Sportz,2009,2.11,16
Fiat Punto 1.4 Emotion,2010,1.49,15
Maruti Alto LXi,2011,1.5,14
Maruti Swift VXI BSIV,2006,2.85,19
Mercedes-Benz New C-Class C 220 CDI Avantgarde,2017,33.64,8
Tata Indica V2 DLE BSIII,2011,0.91,14
Maruti Alto 800 VXI,2014,2.42,11
Skoda Superb 2.8 V6 AT,2005,3.25,20
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.8,12
Maruti Dzire AMT ZXI Plus,2019,8.3,6
Mahindra Scorpio VLX,2010,5.25,15
Maruti Swift Vdi BSIII,2010,2.9,15
BMW 3 Series 320d Prestige,2013,15.0,12
Tata Nano STD SE,2012,0.53,13
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,12.5,11
Honda Brio S Option MT,2012,2.75,13
Tata Tiago AMT 1.2 Revotron XZA,2018,5.0,7
Mahindra Scorpio SLE BSIV,2014,7.09,11
BMW 5 Series 2003-2012 525d,2011,19.99,14
Toyota Corolla Altis D-4D GL,2014,10.75,11
Honda City i VTEC CVT VX,2016,9.45,9
Hyundai Verna CRDi 1.6 SX Option,2008,2.9,17
Maruti Swift Dzire VDI Optional,2015,4.7,10
Maruti Ciaz ZXi,2016,7.11,9
Ford Ecosport 1.5 DV5 MT Titanium,2014,6.25,11
Maruti Alto K10 2010-2014 VXI,2011,2.2,14
Honda Amaze V CVT Petrol,2019,8.86,6
Mahindra XUV500 W6 2WD,2015,9.3,10
Mahindra TUV 300 2015-2019 T8,2017,7.57,8
Honda Jazz VX,2017,7.9,8
Maruti Swift VXI BSIII W/ ABS,2018,5.65,7
Volkswagen Polo Petrol Highline 1.2L,2013,3.25,12
Hyundai Creta 1.6 SX Option Diesel,2019,16.27,6
Chevrolet Beat LS,2011,3.21,14
Honda Amaze VX i-DTEC,2013,3.9,12
Mercedes-Benz E-Class 230 E AT,2008,6.5,17
BMW 5 Series 530d M Sport,2016,48.0,9
Audi A3 35 TDI Premium Plus,2016,18.9,9
Maruti Swift Dzire VDI,2015,3.6,10
Maruti Swift Dzire VDI,2015,5.5,10
Toyota Innova 2.5 V Diesel 7-seater,2011,7.0,14
BMW X3 xDrive20d,2016,41.75,9
BMW 5 Series 2003-2012 525d,2007,10.5,18
Mahindra XUV500 W8 2WD,2014,10.09,11
Honda City 1.5 S MT,2009,3.0,16
Force One LX 4x4,2014,12.0,11
Volkswagen Polo 1.5 TDI Comfortline,2015,4.91,10
Honda Jazz S,2010,2.0,15
Toyota Etios Liva GD SP,2015,5.3,10
Nissan Terrano XV Premium 110 PS,2014,7.22,11
BMW X3 xDrive 20d xLine,2017,32.57,8
Hyundai i20 1.2 Magna,2010,2.75,15
Ford Fiesta EXi 1.4 TDCi Ltd,2011,3.75,14
Honda City 1.5 V AT,2014,5.91,11
Maruti Swift VDI BSIV,2013,4.35,12
Hyundai Grand i10 CRDi SportZ Edition,2014,3.25,11
Audi Q7 45 TDI Quattro Technology,2017,68.0,8
Volkswagen Ameo 1.2 MPI Highline 16 Alloy,2016,5.5,9
Honda City i VTEC CVT VX,2018,12.08,7
Maruti Baleno Alpha 1.3,2018,7.48,7
Hyundai Grand i10 CRDi Sportz,2016,5.5,9
Maruti Swift Dzire VDi,2011,3.5,14
Maruti Swift 1.3 VXi,2006,1.6,19
Land Rover Freelander 2 TD4 HSE,2013,15.5,12
Toyota Fortuner 3.0 Diesel,2013,19.0,12
Honda Jazz VX Diesel,2017,8.4,8
Maruti Vitara Brezza LDi Option,2016,7.25,9
Maruti Swift Dzire VDI,2014,4.25,11
Skoda Rapid 1.5 TDI AT Elegance,2015,5.7,10
Land Rover Freelander 2 TD4 SE,2013,26.0,12
Maruti Alto 800 LXI,2013,2.49,12
Volkswagen Polo Petrol Highline 1.2L,2011,3.0,14
Honda City i DTEC SV,2015,5.95,10
Maruti Swift Dzire LDI,2013,2.69,12
Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,26.0,11
Honda City i VTEC VX,2015,5.5,10
Ford Figo Aspire 1.2 Ti-VCT Ambiente,2016,4.85,9
Maruti Vitara Brezza LDi,2018,8.39,7
Renault Duster 110PS Diesel RxL,2015,7.99,10
Hyundai i20 Active 1.4 SX,2016,6.95,9
Mahindra Logan Petrol 1.4 GLE,2010,1.5,15
Honda City ZX GXi,2006,1.55,19
Ford Figo Petrol EXI,2010,2.75,15
Renault Duster Petrol RxL,2014,4.25,11
Hyundai i10 Sportz 1.2,2015,2.85,10
Land Rover Discovery Sport TD4 HSE 7S,2019,56.14,6
Audi Q5 2008-2012 2.0 TFSI Quattro,2009,10.0,16
Maruti Versa DX2 BS II,2003,1.25,22
Maruti Swift Dzire ZDI,2017,7.5,8
Audi A4 2.0 TDI Premium Sport Limited Edition,2015,25.81,10
Volkswagen Polo 1.2 MPI Comfortline,2014,4.3,11
Toyota Fortuner 3.0 Diesel,2010,11.0,15
Toyota Fortuner 3.0 Diesel,2010,11.75,15
Honda Accord 2.4 MT,2012,6.58,13
Maruti Swift ZDi,2012,4.8,13
Skoda Fabia 1.2 MPI Classic,2008,1.65,17
Jeep Compass 2.0 Sport,2017,15.0,8
Tata Nano Twist XT,2014,1.0,11
Ford Fiesta 1.6 ZXi ABS,2007,1.65,18
Maruti Celerio ZDi,2015,3.6,10
Toyota Fortuner 3.0 Diesel,2011,11.5,14
Maruti Celerio ZDi,2015,3.6,10
Hyundai EON Era Plus,2015,3.05,10
Ford Fiesta Diesel Trend,2011,6.0,14
Volkswagen Polo 1.2 MPI Comfortline,2013,3.75,12
Volkswagen Polo 1.2 MPI Comfortline,2016,6.17,9
Maruti Vitara Brezza ZDi,2017,9.05,8
Honda Brio S MT,2013,4.05,12
Maruti Swift Dzire VXi,2013,4.25,12
Maruti Celerio LXI MT,2018,3.75,7
Hyundai Creta 1.6 SX Plus Petrol Automatic,2016,11.85,9
Ford Ecosport 1.5 DV5 MT Titanium,2016,8.24,9
Honda CR-V RVi MT,2008,6.5,17
Land Rover Discovery Sport SD4 HSE Luxury 7S,2019,58.91,6
Mahindra XUV500 W8 2WD,2014,8.0,11
Volkswagen Polo 1.2 MPI Highline,2015,4.64,10
Hyundai i10 Magna AT,2010,3.32,15
Hyundai i10 Magna 1.2,2012,2.78,13
Chevrolet Cruze LTZ AT,2016,8.95,9
Mercedes-Benz E-Class E 200 CGI,2013,21.95,12
Hyundai Sonata 2.4 GDI,2013,7.9,12
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,29.0,18
Volkswagen Polo Diesel Trendline 1.2L,2013,3.25,12
Honda City i VTEC SV,2014,5.9,11
Maruti Vitara Brezza ZDi,2017,9.88,8
Hyundai Elite i20 Asta Option,2019,8.78,6
Tata New Safari Dicor EX 4X2,2011,2.75,14
Nissan Sunny 2011-2014 Diesel XL,2014,5.98,11
BMW 3 Series 330 Ci Convertible,2011,31.0,14
Toyota Corolla 1.8 J,2011,3.55,14
Hyundai Verna 1.6 SX,2015,6.24,10
Maruti Swift Dzire VDi,2009,2.19,16
Maruti Dzire VDI,2013,5.5,12
Maruti Alto K10 VXI,2014,2.1,11
Jaguar XJ 5.0 L V8 Supercharged,2011,50.66,14
Mercedes-Benz New C-Class 220 CDI AT,2012,14.0,13
Hyundai Verna CRDi 1.6 SX Option,2013,5.5,12
Chevrolet Aveo 1.6 LT,2007,1.2,18
Maruti Swift VXI BSIV,2014,5.3,11
Hyundai Verna 1.6 CRDi S,2015,6.3,10
Mercedes-Benz GLC 220d Celebration Edition,2017,40.47,8
Toyota Fortuner 4x2 Manual,2013,16.1,12
Audi Q5 2008-2012 2.0 TDI,2014,25.0,11
BMW 3 Series 320d Dynamic,2008,7.95,17
Maruti Alto 800 2016-2019 LXI,2016,2.65,9
Maruti Alto K10 2010-2014 VXI,2012,2.81,13
Audi A4 1.8 TFSI Technology Edition,2012,17.5,13
Maruti Swift VXi BSIV,2012,3.3,13
Maruti Wagon R VXI,2019,5.34,6
Skoda Rapid 1.5 TDI Ambition,2016,8.5,9
Honda Jazz S,2010,2.69,15
Mahindra XUV500 W10 2WD,2015,11.5,10
Maruti Ritz VXi,2011,4.06,14
Mercedes-Benz GLE 250d,2016,49.0,9
Skoda Rapid 1.6 TDI Ambition,2012,4.6,13
Hyundai Grand i10 CRDi Magna,2015,3.96,10
Hyundai Elite i20 Petrol Asta,2015,5.6,10
Tata Zest Quadrajet 1.3 75PS XE,2017,3.75,8
Hyundai i20 Magna 1.4 CRDi,2015,5.5,10
Skoda Rapid 1.6 TDI Elegance,2012,3.0,13
Fiat Linea Emotion,2011,3.0,14
Maruti Swift VXI BSIII W/ ABS,2010,2.95,15
Tata Indica V2 2001-2011 eLS,2015,2.45,10
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2012,13.99,13
Mercedes-Benz GLE 350d,2016,60.75,9
Honda City V MT AVN,2012,4.5,13
Hyundai i20 Magna,2010,2.5,15
Toyota Fortuner 4x2 Manual,2015,20.5,10
Hyundai Grand i10 Magna,2014,3.9,11
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2009,3.5,16
Ford EcoSport 1.5 Ti VCT AT Titanium,2016,8.3,9
Hyundai EON Magna Plus,2012,2.5,13
Nissan Micra XV CVT,2011,2.65,14
Honda Jazz 1.2 V CVT i VTEC,2016,7.42,9
Volkswagen Polo 1.2 MPI Trendline,2016,4.63,9
Maruti Alto LXi,2008,1.09,17
Hyundai Verna 1.6 SX,2011,3.8,14
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,15.75,12
Tata Zest Revotron 1.2 XT,2015,5.27,10
Honda Brio S Option MT,2012,2.75,13
Honda Jazz VX Diesel,2016,7.4,9
Maruti Alto K10 VXI AGS,2017,3.9,8
Maruti Zen VXi - BS III,2000,0.7,25
Hyundai i20 Sportz 1.4 CRDi,2015,5.9,10
Maruti SX4 S Cross DDiS 320 Zeta,2016,9.58,9
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,24.95,11
Chevrolet Enjoy Petrol LS 7 Seater,2015,4.29,10
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2011,11.5,14
Mahindra XUV500 W4,2016,9.65,9
Hyundai i10 Sportz,2015,3.75,10
Hyundai Getz 1.3 GLS,2007,1.1,18
Audi Q7 3.0 TDI quattro,2014,31.41,11
Mahindra Scorpio SLE BSIV,2012,6.0,13
Honda Jazz 1.2 SV i VTEC,2016,5.55,9
Tata Safari Storme 2012-2015 EX,2017,10.91,8
Mahindra XUV500 W6 2WD,2014,7.25,11
Volkswagen Polo Diesel Comfortline 1.2L,2012,3.9,13
Maruti Swift Dzire ZDi,2012,3.95,13
Audi Q3 2.0 TDI,2013,22.0,12
Maruti Celerio ZXI,2014,3.38,11
Honda City V MT Exclusive,2011,3.45,14
Hyundai i20 1.2 Spotz,2016,5.75,9
Renault KWID RXT,2016,2.75,9
Mercedes-Benz CLA 200 CDI Sport,2019,30.3,6
Ford Ecosport 1.5 DV5 MT Titanium,2014,7.5,11
Hyundai i20 Asta 1.2,2015,6.87,10
Toyota Innova 2.5 ZX Diesel 7 Seater,2015,15.2,10
Nissan Sunny 2011-2014 Diesel XL,2012,3.5,13
Maruti Swift VDI BSIV,2014,5.85,11
Maruti A-Star Vxi,2010,2.5,15
Maruti Swift ZXI,2013,3.95,12
Mercedes-Benz CLA 200 CDI Sport,2017,27.0,8
Maruti Ertiga ZXI,2014,6.75,11
Maruti Wagon R LXI,2007,1.5,18
Volkswagen Polo Diesel Trendline 1.2L,2012,3.9,13
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,6.55,11
Honda City i DTEC VX,2017,9.44,8
Toyota Corolla Altis 1.8 GL,2015,10.77,10
Mahindra XUV500 W8 2WD,2014,7.5,11
Maruti Alto 800 2016-2019 VXI,2016,3.0,9
BMW 5 Series 530d M Sport,2010,11.75,15
Hyundai EON D Lite Plus,2016,3.29,9
Maruti Swift Dzire VDI,2016,6.5,9
Audi A4 2.0 TDI,2011,18.0,14
Skoda Superb Elegance 1.8 TSI AT,2009,4.95,16
Tata Zest Revotron 1.2T XM,2015,4.52,10
Force One LX ABS 7 Seating,2014,8.0,11
Honda City i-VTEC VX,2013,6.26,12
Nissan Sunny 2011-2014 XV,2016,7.5,9
Maruti Swift 1.3 LXI,2012,3.65,13
Volkswagen Vento Petrol Highline AT,2011,3.35,14
Hyundai Verna 1.6 SX VTVT AT,2014,5.5,11
Hyundai Verna CRDi 1.6 AT SX Plus,2012,5.25,13
Audi A4 2.0 TDI Multitronic,2012,16.25,13
Maruti SX4 Vxi BSIV,2009,2.7,16
Ford Endeavour 2.2 Titanium AT 4X2,2019,32.9,6
Maruti Swift LXI BSIV,2008,3.41,17
Hyundai Grand i10 CRDi Magna,2014,4.15,11
Volkswagen Polo 1.5 TDI Highline,2014,5.9,11
Mercedes-Benz E-Class 230,2012,11.5,13
Hyundai i20 Asta 1.2,2015,4.75,10
Maruti Alto K10 VXI AGS,2015,3.5,10
Maruti Ertiga VDI,2014,7.25,11
Maruti Celerio VXI AT,2016,4.35,9
Renault KWID Climber 1.0 AMT,2018,4.99,7
Mahindra Scorpio SLE BSIV,2013,7.65,12
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,9.0,14
Volkswagen Polo Diesel Highline 1.2L,2017,6.9,8
Ford Figo Diesel ZXI,2011,2.9,14
Nissan Terrano XL Plus 85 PS,2014,5.75,11
Force One LX 4x4,2014,8.0,11
Renault KWID 1.0 RXT Optional AMT,2017,4.41,8
Skoda Rapid 1.5 TDI Elegance,2013,4.95,12
Mahindra XUV500 AT W10 FWD,2016,14.4,9
Ford Figo Diesel Titanium,2012,2.95,13
Mahindra Bolero ZLX,2017,8.14,8
Volkswagen Vento 1.5 TDI Highline,2016,8.45,9
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2015,12.5,10
Mahindra XUV500 W8 2WD,2012,6.5,13
Ford Ecosport 1.5 Ti VCT MT Titanium,2015,7.72,10
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,2011,8.0,14
Tata New Safari DICOR 2.2 VX 4x4,2009,3.0,16
BMW 3 Series 330d Convertible,2013,29.0,12
Volkswagen Polo 1.2 MPI Highline,2014,4.11,11
Hyundai i20 Magna Optional 1.2,2015,5.37,10
Maruti Ertiga ZDI,2013,6.55,12
Honda City i VTEC V,2015,7.0,10
Honda City 1.5 S MT,2014,5.48,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,6.51,12
Honda Amaze VX i-DTEC,2016,5.15,9
Mahindra XUV500 W8 2WD,2013,9.0,12
Toyota Corolla Altis VL,2008,2.75,17
BMW 3 Series 320d,2012,12.5,13
Ford EcoSport 1.5 Diesel Trend,2017,7.69,8
Hyundai i20 Asta Optional with Sunroof 1.2,2013,4.57,12
Honda City 1.5 S AT,2013,4.5,12
Maruti Ritz VDI (ABS) BS IV,2015,4.9,10
Hyundai i10 Era 1.1,2008,1.65,17
Chevrolet Sail 1.2 LS,2015,3.25,10
Hyundai Verna 1.6 SX CRDi (O),2012,6.25,13
Hyundai Creta 1.6 SX Option,2018,12.13,7
Chevrolet Sail 1.2 LS,2013,3.25,12
Audi Q5 2.0 TDI,2013,29.0,12
Honda City 1.5 V MT Exclusive,2013,5.53,12
Ford EcoSport 1.5 Petrol Titanium,2017,8.75,8
Audi Q7 3.0 TDI Quattro Premium Plus,2014,37.9,11
Hyundai i10 Magna 1.2,2010,2.4,15
Hyundai i20 1.2 Asta,2014,4.55,11
Maruti Swift Dzire 1.2 Vxi BSIV,2011,2.65,14
Tata Indica V2 eLX,2017,1.6,8
BMW 5 Series 2010-2013 530d,2012,25.72,13
Maruti Swift VDI,2013,4.15,12
Ford Freestyle Titanium Plus Petrol,2018,7.23,7
Hyundai Verna XXi ABS (Petrol),2008,2.6,17
BMW 3 Series 320d Highline,2008,7.25,17
Toyota Innova 2.5 G4 Diesel 8-seater,2017,14.29,8
Mercedes-Benz New C-Class C 250 CDI Elegance,2011,17.25,14
Hyundai Elantra 1.6 SX,2013,7.5,12
Maruti Ritz ZDi,2014,4.35,11
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,8.9,9
Hyundai Xcent 1.2 Kappa S,2016,3.5,9
Honda City i DTEC V,2014,6.1,11
Renault KWID RXT,2016,3.2,9
Toyota Etios Cross 1.4L VD,2014,4.9,11
Maruti Alto K10 VXI,2015,3.69,10
Tata Tiago 1.2 Revotron XM Option,2016,3.98,9
Hyundai i20 1.4 CRDi Magna,2013,2.95,12
Audi A4 2.0 TDI,2014,15.21,11
Maruti Swift VDI,2015,6.3,10
Volkswagen Ameo 1.2 MPI Highline,2017,6.69,8
Honda BRV i-VTEC V CVT,2017,9.5,8
Hyundai i20 Asta,2009,2.65,16
Hyundai Santa Fe 4X4,2012,7.5,13
Honda City 1.5 GXI,2002,1.85,23
Maruti Celerio ZXI Optional AMT,2018,5.63,7
Hyundai Creta 1.6 SX,2018,11.78,7
Tata Indica V2 DL BSIII,2004,0.85,21
Volkswagen Vento Petrol Highline,2011,3.35,14
Maruti Celerio VXI,2015,4.11,10
Mercedes-Benz CLA 200 D Sport Edition,2015,25.51,10
Maruti Alto 800 LXI,2017,3.1,8
Ford Endeavour 3.2 Titanium AT 4X4,2018,33.5,7
Tata Zest Revotron 1.2T XE,2017,4.8,8
Volkswagen Vento 1.6 Comfortline,2014,3.49,11
Maruti Ertiga ZXI,2012,5.15,13
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,14.41,14
Volkswagen Polo 1.2 MPI Highline,2014,4.75,11
Toyota Fortuner 4x2 AT,2015,19.0,10
Maruti Celerio VXI,2017,4.9,8
BMW 3 Series 320d Corporate Edition,2008,6.3,17
Honda City ZX VTEC,2006,2.4,19
Mitsubishi Cedia Sports,2009,3.0,16
Renault Pulse Petrol RxL,2016,4.25,9
Volkswagen Polo 1.5 TDI Highline,2016,6.3,9
Maruti Baleno RS Petrol,2018,8.15,7
Hyundai i10 Magna,2012,3.22,13
Hyundai i20 1.2 Spotz,2018,7.65,7
BMW Z4 2009-2013 35i,2011,30.0,14
Hyundai i10 Sportz 1.2,2010,2.3,15
Mini Cooper S Carbon Edition,2012,22.0,13
Honda Brio V MT,2012,3.28,13
Maruti Ciaz ZXi Option,2016,7.09,9
Maruti Swift Dzire ZDi,2013,6.46,12
Volkswagen Polo Diesel Comfortline 1.2L,2012,4.0,13
BMW X1 sDrive20d,2011,11.0,14
Audi Q7 3.0 TDI Quattro Premium Plus,2016,49.79,9
Ford Figo 1.5D Trend MT,2015,4.8,10
BMW 3 Series Luxury Line,2017,35.0,8
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,21.99,14
Maruti Wagon R LX BSIII,2007,1.1,18
Maruti Baleno Zeta 1.2,2018,6.6,7
Maruti Dzire VXI,2013,4.5,12
Chevrolet Aveo U-VA 1.2 LT,2009,1.0,16
Volkswagen Polo 1.5 TDI Highline,2017,6.9,8
Land Rover Freelander 2 TD4 SE,2012,16.75,13
Audi Q5 30 TDI quattro Premium,2015,25.49,10
Audi A6 35 TDI Matrix,2015,35.5,10
Hyundai Grand i10 1.2 CRDi Sportz,2018,6.28,7
Mahindra Scorpio SLE BSIV,2012,4.88,13
Tata Bolt Quadrajet XE,2016,3.7,9
Hyundai EON Era Plus,2015,3.45,10
Mahindra Scorpio S8 8 Seater,2016,10.23,9
Honda Accord 2001-2003 2.0 AT,2010,6.5,15
Volkswagen Polo 1.2 MPI Highline,2016,6.15,9
Maruti Eeco 7 Seater Standard,2014,2.9,11
Hyundai Grand i10 CRDi Sportz,2016,5.5,9
Ford Endeavour 3.2 Titanium AT 4X4,2017,31.0,8
Hyundai Grand i10 1.2 CRDi Sportz,2015,4.25,10
Maruti Swift VDI,2016,5.48,9
Hyundai i20 1.2 Asta Option,2016,7.25,9
Maruti Swift Dzire VXi,2012,3.0,13
BMW 3 Series 320d Luxury Line,2015,29.5,10
Honda City ZX GXi,2007,1.49,18
Hyundai i10 Sportz 1.2 AT,2013,3.65,12
Ford Ecosport Signature Edition Diesel,2018,10.9,7
Maruti Celerio ZXI MT,2015,4.3,10
Maruti Ertiga VDI,2012,6.11,13
Toyota Innova 2.5 V Diesel 8-seater,2015,15.5,10
Honda City i VTEC SV,2016,6.9,9
Maruti Swift Dzire VXI,2012,4.69,13
Maruti Ritz LXi,2011,3.19,14
Hyundai i20 Sportz AT 1.4,2012,3.75,13
Hyundai i20 Active SX Dual Tone Petrol,2019,8.6,6
Honda City 1.5 E MT,2011,3.85,14
Porsche Cayenne S Diesel,2016,67.83,9
Honda Amaze VX i-VTEC,2019,9.31,6
Honda Civic 2006-2010 1.8 S AT,2008,3.0,17
Hyundai i20 Magna 1.2,2015,5.5,10
Hyundai Creta 1.6 CRDi SX,2017,13.3,8
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,23.0,12
Maruti Alto 800 2016-2019 LXI,2018,3.35,7
BMW X1 sDrive 20d Exclusive,2012,10.0,13
Hyundai i10 Magna,2013,2.95,12
Volkswagen Ameo 1.5 TDI Highline,2016,6.75,9
Volkswagen Polo Petrol Highline 1.2L,2010,2.44,15
Maruti Ciaz VXi Plus,2015,5.85,10
Volkswagen Polo GT TSI,2015,7.4,10
Hyundai Xcent 1.1 CRDi Base,2016,3.8,9
Honda Civic 2006-2010 1.8 S MT,2008,3.8,17
Honda City ZX GXi,2008,2.7,17
Mahindra Bolero ZLX,2016,7.21,9
Honda City i VTEC V,2016,7.9,9
Hyundai Xcent 1.2 CRDi S,2017,4.2,8
Renault Duster 110PS Diesel RxL,2014,5.75,11
Maruti A-Star AT VXI,2013,3.45,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,25.75,11
