Name,Year,Price,Car_Age
Honda Brio S Option MT,2013,3.74,12
Chevrolet Beat Diesel LS,2012,2.1,13
Skoda Superb Elegance 1.8 TSI AT,2014,11.6,11
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2012,19.25,13
Honda Amaze S i-DTEC,2014,4.5,11
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2011,5.5,14
Hyundai Getz GLE,2006,1.75,19
Chevrolet Optra Magnum 2.0 LT,2011,3.95,14
Hyundai Verna 1.6 SX VTVT (O),2011,4.2,14
Honda Brio E MT,2013,3.31,12
Honda City 1.5 V MT Exclusive,2012,4.75,13
Mahindra Ssangyong Rexton RX7,2013,8.79,12
Skoda Superb Elegance 1.8 TSI MT,2014,9.5,11
Hyundai Santro GLS II - Euro II,2009,1.6,16
Maruti Alto LXi,2010,1.55,15
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2014,5.85,11
Ford Ecosport 1.5 Ti VCT MT Trend,2014,7.52,11
Nissan Micra Diesel XV,2011,3.6,14
Mahindra Ssangyong Rexton RX7,2013,10.5,12
BMW 7 Series 730Ld Sedan,2013,34.54,12
Renault Fluence Diesel E4,2012,3.49,13
Hyundai i20 1.2 Magna,2012,4.05,13
Mitsubishi Pajero 2.8 SFX,2013,11.88,12
Toyota Corolla Altis 2008-2013 1.8 VL AT,2011,6.45,14
BMW 3 Series 2005-2011 325i Sedan,2011,9.0,14
Mahindra Scorpio VLX 2.2 mHawk BSIII,2010,4.4,15
Skoda Laura 1.9 TDI AT Ambiente,2012,6.99,13
Maruti Swift VXI,2014,4.2,11
Hyundai i20 1.4 CRDi Sportz,2012,4.11,13
Hyundai i10 Era,2010,1.59,15
Honda City i DTEC VX,2014,6.4,11
Maruti Swift Dzire VXi,2009,2.65,16
Mahindra XUV500 W8 2WD,2013,7.31,12
Hyundai Accent CRDi,2005,0.85,20
Honda Brio S MT,2014,3.55,11
Volkswagen Polo Petrol Highline 1.6L,2011,3.29,14
Renault Duster 110PS Diesel RxZ,2013,4.99,12
BMW X3 xDrive 20d Luxury Line,2009,17.98,16
Maruti Wagon R Stingray VXI,2013,2.8,12
Chevrolet Sail Hatchback LS ABS,2013,3.0,12
BMW 5 Series 2003-2012 520d,2009,15.0,16
Hyundai Verna 1.6 SX VTVT (O),2013,6.15,12
Hyundai Santro GLS II - Euro II,2012,3.25,13
Maruti Wagon R LX BSIII,2007,1.24,18
Hyundai i20 Sportz 1.2,2013,2.8,12
Skoda Superb Elegance 1.8 TSI AT,2011,5.23,14
Hyundai Getz GLS,2005,0.45,20
Maruti Wagon R LXI BS IV,2014,3.25,11
Hyundai i10 Magna 1.2,2012,2.85,13
Mercedes-Benz B Class 2012-2015 B200 Sport CDI,2014,16.25,11
Mahindra Scorpio VLX 4WD,2007,4.35,18
Chevrolet Beat Diesel LT,2013,3.63,12
Toyota Innova 2.5 G4 Diesel 8-seater,2010,4.75,15
Volkswagen Vento 1.5 TDI Highline,2014,4.9,11
Audi A6 2011-2015 2.0 TDI,2013,20.57,12
Chevrolet Spark 1.0 LT,2012,2.0,13
BMW 3 Series 320d,2009,9.92,16
Maruti Swift Dzire VDI,2013,5.75,12
Volkswagen CrossPolo 1.5 TDI,2014,5.7,11
Honda Amaze E i-Vtech,2014,4.94,11
Volkswagen Vento Petrol Highline AT,2012,4.29,13
Maruti Wagon R Stingray VXI,2014,3.0,11
Volkswagen Polo 1.5 TDI Highline,2014,6.5,11
Audi A6 35 TDI Matrix,2014,24.0,11
Audi A6 35 TDI Matrix,2014,25.0,11
Nissan Terrano XL 110 PS,2014,6.8,11
Tata Venture EX,2011,2.5,14
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011,13.9,14
Toyota Fortuner 4x2 Manual,2014,20.0,11
Honda City 1.5 V MT,2011,3.4,14
Volkswagen Vento Diesel Trendline,2012,3.65,13
Ford Endeavour 2.5L 4X2 MT,2011,5.86,14
Hyundai i20 Sportz Diesel,2011,3.37,14
Toyota Innova 2.5 VX (Diesel) 8 Seater,2011,6.95,14
Ford Figo Diesel Titanium,2012,3.3,13
Porsche Panamera Diesel,2013,50.5,12
Audi A4 2.0 TDI Multitronic,2014,20.5,11
Maruti Swift Dzire VDI,2014,5.25,11
Hyundai EON Era Plus,2013,2.6,12
Mercedes-Benz E-Class 280 CDI,2007,11.0,18
BMW 5 Series 2003-2012 520d,2011,15.5,14
Maruti Swift Ldi BSIII,2007,2.0,18
Hyundai Santro Xing GLS,2008,2.3,17
Toyota Innova 2.5 V Diesel 8-seater,2009,8.2,16
Mercedes-Benz E-Class 280 CDI,2008,8.5,17
Ford Figo Diesel ZXI,2011,2.9,14
Toyota Corolla Altis 1.4 DG,2012,6.5,13
Toyota Fortuner 3.0 Diesel,2014,17.25,11
Volkswagen Vento Diesel Highline,2013,7.0,12
Ford Figo Diesel Celebration Edition,2013,2.5,12
BMW 3 Series 320d Highline,2011,10.5,14
Hyundai Accent GLS,2008,1.9,17
Jaguar XF 2.2 Litre Luxury,2014,26.5,11
Audi A6 2.7 TDI,2013,22.5,12
Nissan Micra Diesel XV,2011,3.3,14
Renault Duster 85PS Diesel RxL Option,2012,5.25,13
Honda Amaze E i-Vtech,2014,4.25,11
Mercedes-Benz New C-Class C 250 CDI Elegance,2012,14.22,13
Mercedes-Benz New C-Class 200 CDI Elegance,2013,18.5,12
Maruti Swift VXI BSIII,2008,2.4,17
Ford Ecosport 1.5 DV5 MT Ambiente,2014,5.45,11
Tata Manza Aura Quadrajet,2010,2.7,15
Nissan Micra Diesel XV Premium,2012,3.7,13
Tata Manza Aura Plus Quadrajet BS IV,2010,1.4,15
Maruti Swift VDI,2014,3.5,11
Maruti Swift Dzire 1.2 Lxi BSIV,2012,3.78,13
Honda Amaze S i-Dtech,2013,3.2,12
Maruti Ertiga ZDI,2012,7.0,13
Hyundai Grand i10 Era,2014,2.85,11
Hyundai Grand i10 Asta Option,2014,4.9,11
Volkswagen Polo Diesel Comfortline 1.2L,2014,4.25,11
BMW X3 xDrive20d Advantage Edition,2012,17.0,13
Honda City V AT,2014,6.15,11
Mahindra Ssangyong Rexton RX5,2014,9.25,11
Maruti Swift VDI BSIV,2014,4.8,11
Honda Brio S Option MT,2012,2.3,13
Volvo S60 D4 KINETIC,2014,16.0,11
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,6.15,11
Maruti Ritz VXI,2014,4.05,11
Hyundai i20 1.4 CRDi Magna,2010,3.1,15
Maruti Dzire VXI,2013,5.49,12
Porsche Panamera 2010 2013 4S,2010,42.91,15
Honda Brio S MT,2014,2.85,11
Chevrolet Beat LS,2012,2.35,13
Honda City ZX GXi,2008,2.25,17
BMW 3 Series 320d,2010,10.69,15
Hyundai Verna 1.6 SX VTVT,2014,5.5,11
Toyota Innova 2.5 G4 Diesel 8-seater,2005,5.1,20
Maruti Wagon R LXI,2014,3.25,11
Maruti Alto LXi BSIII,2008,1.7,17
Maruti A-Star Vxi,2010,2.87,15
BMW X5 3.0d,2009,17.75,16
Hyundai i10 Magna AT,2008,2.95,17
Honda Civic 2006-2010 1.8 S AT,2007,2.6,18
Hyundai i10 Sportz 1.2,2010,3.0,15
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2014,15.5,11
Toyota Etios G,2011,2.8,14
Honda City 1.5 E MT,2010,2.5,15
Maruti Swift Dzire VDI,2014,5.75,11
Maruti Swift VXI,2010,2.8,15
Hyundai Verna 1.6 EX VTVT,2014,4.59,11
Maruti Ritz VDi,2012,3.65,13
Tata New Safari DICOR 2.2 EX 4x4 BS IV,2012,3.75,13
Maruti Swift Dzire LDi,2008,2.3,17
Tata Safari DICOR 2.2 LX 4x2,2011,4.5,14
Hyundai Tucson CRDi,2006,1.75,19
Skoda Laura Ambiente 2.0 TDI CR MT,2013,4.75,12
Hyundai Verna 1.6 SX,2014,7.49,11
Honda City V AT,2012,6.75,13
BMW 3 Series 320d Sport,2012,15.0,13
Maruti Ritz LDi,2013,3.75,12
Toyota Fortuner 3.0 Diesel,2011,12.75,14
Maruti Swift Lxi BSIII,2009,1.95,16
BMW 3 Series 320d,2013,20.99,12
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2010,17.5,15
Maruti Ertiga VXI,2014,6.35,11
Hyundai Verna 1.6 VTVT,2011,2.95,14
Hyundai Santro Xing GL,2009,1.15,16
Volkswagen Polo Diesel Comfortline 1.2L,2012,2.99,13
Tata Indica Vista Aqua 1.3 Quadrajet,2009,1.1,16
Hyundai Verna CRDi SX ABS,2008,3.0,17
Hyundai Verna 1.6 SX VTVT,2014,6.1,11
Ford Figo Petrol ZXI,2010,2.25,15
Renault Pulse RxL,2013,4.95,12
Audi Q7 3.0 TDI Quattro Premium Plus,2014,34.88,11
Honda City i DTEC VX,2014,5.99,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,2010,10.4,15
Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,2012,29.0,13
Honda City 1.5 EXI AT,2006,2.21,19
Maruti SX4 ZXI MT BSIV,2010,2.4,15
Toyota Corolla Altis G,2009,3.0,16
Volkswagen Vento Petrol Highline AT,2012,3.75,13
Skoda Laura Ambition 2.0 TDI CR MT,2011,5.8,14
Maruti Swift VDI,2012,4.9,13
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,12.5,12
Hyundai i20 1.4 Asta CRDi with AVN,2012,4.0,13
Skoda Laura Ambiente,2012,4.5,13
Toyota Corolla Altis Diesel D4DG,2013,5.87,12
Audi Q5 2.0 TDI Premium Plus,2013,32.5,12
Chevrolet Enjoy TCDi LS 8 Seater,2014,3.88,11
BMW 3 Series 320d,2013,13.08,12
Nissan Sunny 2011-2014 Diesel XV,2012,3.5,13
Honda Accord 2.4 MT,2010,3.5,15
Hyundai Verna CRDi,2010,4.45,15
Audi A7 2011-2015 Sportback,2012,28.0,13
Ford Fiesta 1.4 ZXi Leather,2007,2.0,18
Hyundai i20 1.2 Magna,2011,3.25,14
Nissan Micra Diesel XV,2011,2.85,14
Ford Figo Diesel EXI,2010,3.2,15
Nissan Micra XL,2013,1.75,12
Honda Accord 2.4 MT,2009,5.75,16
Skoda Superb Elegance 1.8 TSI AT,2010,4.7,15
Hyundai i20 Magna Optional 1.4 CRDi,2012,4.25,13
Maruti Swift LDI BSIV,2014,3.85,11
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,8.5,16
Maruti Zen Estilo LXI BS IV,2009,1.46,16
Maruti Ritz VDi,2011,2.8,14
Honda City 1.5 S MT,2014,5.47,11
Maruti Swift Dzire ZXi,2009,2.45,16
BMW X1 sDrive 20d Sportline,2014,21.5,11
Tata Manza Aqua Safire,2010,1.38,15
Hyundai i10 Sportz AT,2009,3.1,16
Ford Figo Petrol ZXI,2012,2.39,13
Volkswagen Vento Sport 1.2 TSI AT,2014,5.65,11
Mahindra Xylo D2 BS III,2010,1.85,15
Maruti Swift Dzire VDi,2013,5.8,12
Hyundai Verna 1.6 VTVT,2013,5.35,12
Hyundai i10 Era 1.1,2010,2.85,15
Mercedes-Benz E-Class E250 CDI Launch Edition,2014,22.75,11
Maruti Zen LXI,1998,0.45,27
Hyundai i10 Sportz,2013,4.64,12
Hyundai i20 Asta,2010,3.38,15
Honda Jazz Select Edition,2010,1.99,15
Jaguar XF 2.2 Litre Luxury,2014,25.7,11
Mahindra XUV500 W8 2WD,2013,9.24,12
Renault Duster 110PS Diesel RxZ,2013,4.75,12
Maruti Swift Dzire VXI,2014,6.69,11
Volkswagen Polo Petrol Trendline 1.2L,2012,3.1,13
Maruti Omni 8 Seater BSII,2012,1.55,13
Tata Nano Twist XT,2014,1.6,11
Audi A4 New 2.0 TDI Multitronic,2012,10.25,13
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,6.5,12
Chevrolet Sail 1.2 LS,2014,5.5,11
Chevrolet Cruze LTZ,2014,7.11,11
Maruti Ritz VDi,2013,3.9,12
Maruti Dzire LDI,2012,2.25,13
Hyundai Verna 1.6 SX,2011,3.9,14
Jaguar XF Diesel,2014,28.63,11
Skoda Superb Elegance 1.8 TSI AT,2013,7.25,12
Maruti Wagon R LXI,2006,2.0,19
Volkswagen Polo Petrol Highline 1.2L,2011,3.5,14
Honda Civic 2010-2013 1.8 S MT,2011,5.0,14
Maruti Wagon R VXI,2014,3.45,11
Maruti Swift Dzire VDI,2013,4.5,12
Nissan Micra Diesel XV Premium,2013,3.0,12
Volkswagen Vento Diesel Highline,2013,5.0,12
Hyundai EON D Lite,2013,2.1,12
Hyundai Elantra CRDi SX,2012,7.5,13
Toyota Corolla Altis GL MT,2014,10.5,11
BMW 7 Series 730Ld Design Pure Excellence CBU,2012,26.5,13
Maruti Wagon R LX BSIII,2004,1.4,21
Maruti Swift VDI,2014,4.3,11
Maruti Swift Dzire VDi,2010,4.0,15
Maruti Ritz VDi,2011,3.65,14
Mahindra XUV500 W8 4WD,2013,10.75,12
Tata Manza Club Class Quadrajet90 LS,2014,3.7,11
Toyota Innova 2.5 V Diesel 7-seater,2014,12.99,11
Hyundai Verna 1.6 EX VTVT,2012,4.4,13
Mercedes-Benz E-Class 280 Elegance,2008,7.0,17
Ford Ikon 1.3 Flair,2002,0.8,23
Toyota Fortuner 4x2 Manual,2013,15.25,12
Maruti A-Star Vxi,2008,2.25,17
Honda City V AT,2012,6.42,13
Nissan Micra XV D,2012,2.5,13
Hyundai Verna SX CRDi AT,2011,5.75,14
Maruti 800 Std,2003,0.5,22
Maruti SX4 VDI,2014,4.5,11
Hyundai i20 Sportz AT 1.4,2013,4.75,12
Toyota Fortuner 4x2 AT,2013,19.25,12
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2011,13.0,14
Honda Accord 2.4 Elegance M/T,2010,3.99,15
Maruti Dzire ZDI,2013,4.65,12
Maruti Swift LXI,2013,3.15,12
Toyota Corolla Altis G HV AT,2013,8.25,12
Land Rover Range Rover Vogue SE 4.4 SDV8,2012,65.0,13
Maruti Swift VDI,2012,4.5,13
Volkswagen Polo Petrol Trendline 1.2L,2011,3.32,14
Honda Civic 2006-2010 1.8 V AT,2011,3.75,14
Toyota Etios G SP,2013,4.7,12
Toyota Innova 2.5 G4 Diesel 8-seater,2009,7.25,16
Hyundai Verna 1.6 CRDi EX AT,2013,6.75,12
Honda Amaze VX i-DTEC,2014,4.1,11
Skoda Rapid 2013-2016 1.6 MPI Ambition,2014,4.5,11
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,14.5,12
Maruti Swift Dzire VDI,2014,5.25,11
Tata Indica Vista Quadrajet LS,2012,1.2,13
Toyota Innova 2.5 G (Diesel) 8 Seater,2006,4.95,19
Renault Duster 110PS Diesel RxZ Plus,2013,7.5,12
Hyundai Santro Xing GL,2008,1.88,17
BMW 5 Series 520d Sedan,2008,10.5,17
Ford Fiesta Diesel Titanium Plus,2012,6.0,13
Mahindra XUV500 W8 2WD,2011,6.7,14
Maruti Alto LXi,2009,1.5,16
Mahindra XUV500 W8 4WD,2014,7.77,11
Hyundai Santro Xing GLS,2012,3.32,13
Mercedes-Benz A Class A180 CDI,2013,11.0,12
Maruti Swift VDI,2013,4.17,12
Maruti Zen LXI,2005,1.25,20
Tata Manza Aura Quadrajet BS IV,2012,2.59,13
Maruti Swift Dzire 1.2 Vxi BSIV,2010,2.45,15
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2010,11.99,15
Toyota Innova 2.5 GX 7 STR,2010,6.25,15
Chevrolet Beat LT,2011,1.8,14
Nissan Micra XL Primo,2010,2.25,15
Toyota Fortuner 4x2 AT,2012,15.0,13
Maruti Ertiga ZDI,2014,7.0,11
Honda Brio V MT,2013,3.3,12
Hyundai Verna Transform CRDi VGT SX ABS,2010,3.5,15
Honda City 1.5 GXI,2007,2.3,18
Toyota Etios Liva GD,2013,3.1,12
Hyundai Sonata Transform 2.4 GDi MT,2014,12.75,11
Volkswagen Vento Diesel Comfortline,2014,5.25,11
Honda Accord 2001-2003 2.3 VTi L AT,2010,6.5,15
Maruti Ertiga VDI,2012,4.5,13
Mahindra Ssangyong Rexton RX5,2012,12.5,13
Toyota Fortuner 4x2 AT,2014,16.8,11
Hyundai Elantra CRDi SX AT,2013,8.5,12
Hyundai i10 Magna 1.2,2011,2.21,14
Maruti Omni MPI STD BSIV,2012,1.6,13
Honda Civic 2006-2010 1.8 V AT,2007,2.25,18
Skoda Superb 1.8 TFSI MT,2010,6.75,15
Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,5.1,12
Mercedes-Benz M-Class ML 320 CDI,2009,10.75,16
Volkswagen Vento Diesel Breeze,2013,5.95,12
Chevrolet Beat Diesel LT,2012,2.4,13
Mahindra Quanto C6,2013,3.49,12
Hyundai i10 Asta 1.2 AT with Sunroof,2011,4.0,14
Toyota Etios Liva 1.4 GD,2013,3.85,12
Toyota Corolla Altis 2008-2013 1.8 VL AT,2010,3.95,15
Hyundai i10 Magna 1.2,2013,3.0,12
Hyundai i20 Sportz AT 1.4,2012,4.4,13
BMW 7 Series 2007-2012 750Li,2010,25.93,15
Hyundai i20 1.4 CRDi Magna,2011,2.4,14
Volkswagen Vento Diesel Highline,2012,4.33,13
Hyundai i20 Magna 1.4 CRDi,2014,4.25,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2010,12.5,15
Hyundai i20 1.4 CRDi Sportz,2014,4.5,11
Volkswagen Vento Petrol Highline,2011,3.33,14
Hyundai Verna 1.6 SX,2012,6.2,13
Maruti Wagon R LXI,2010,2.0,15
Hyundai i20 Magna Optional 1.4 CRDi,2012,4.0,13
Audi A4 1.8 TFSI,2011,9.5,14
BMW X1 sDrive20d,2013,17.5,12
Hyundai i10 Magna,2014,3.75,11
Mitsubishi Pajero 2.8 GLX CRZ,2007,6.2,18
Honda City i DTEC SV,2014,6.15,11
Maruti Alto K10 2010-2014 VXI,2012,2.4,13
Maruti Swift Ldi BSIII,2009,2.15,16
Ford Figo Petrol ZXI,2011,2.15,14
Maruti SX4 Vxi BSIV,2010,2.45,15
Honda Amaze S i-Dtech,2014,4.35,11
BMW 3 Series 320d Highline,2009,8.5,16
Renault Duster 85PS Diesel RxL Optional with Nav,2012,4.25,13
Mitsubishi Outlander 2.4,2010,9.25,15
Mercedes-Benz R-Class R350 CDI 4MATIC,2010,28.0,15
Renault Duster 110PS Diesel RxL,2014,5.75,11
Honda Brio S Option AT,2012,4.15,13
Audi A6 2.0 TDI Design Edition,2012,16.5,13
Hyundai i10 Sportz Option,2013,3.55,12
Skoda Octavia L and K 1.9 TDI MT,2006,2.5,19
Hyundai Verna Transform SX VGT CRDi,2010,3.85,15
Hyundai Verna 1.6 SX VTVT (O) AT,2012,7.5,13
Hyundai Getz GVS,2005,1.8,20
Ford Figo Diesel EXI,2010,2.25,15
BMW X1 sDrive20d,2012,11.5,13
Honda City i VTEC SV,2014,4.75,11
Hyundai i20 Sportz Option Diesel,2012,4.99,13
Maruti Swift 1.3 VXi,2006,2.35,19
Honda CR-V 2.4 AT,2014,13.99,11
Mercedes-Benz A Class A180 CDI,2014,19.75,11
Mahindra Bolero SLX 2WD,2006,2.5,19
Renault Scala RxL AT,2013,3.65,12
Land Rover Freelander 2 HSE SD4,2012,23.5,13
Toyota Etios G,2013,4.57,12
Hyundai i20 Sportz Option,2014,5.32,11
Hyundai i10 Sportz,2012,3.2,13
BMW 3 Series 320d,2010,9.25,15
Tata Indigo XL Classic Dicor,2011,1.2,14
Volkswagen Polo Diesel Highline 1.2L,2010,3.05,15
Toyota Corolla Altis VL AT,2014,11.5,11
Hyundai Santro Xing GLS,2008,2.3,17
Renault Scala Diesel RxL,2013,4.75,12
Nissan Micra XV,2011,2.65,14
Nissan Terrano XV 110 PS,2014,5.0,11
Toyota Etios Liva 1.2 G,2011,3.75,14
Hyundai i20 Asta 1.4 CRDi,2013,4.11,12
Mitsubishi Pajero 2.8 GLX CRZ,2004,3.45,21
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,22.5,11
Toyota Innova 2.0 E,2006,4.5,19
Chevrolet Aveo U-VA 1.2 LS,2007,0.9,18
Hyundai Getz GLS,2006,1.85,19
Honda Amaze S i-Dtech,2013,3.25,12
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,7.34,11
Toyota Innova 2.5 V Diesel 8-seater,2011,10.75,14
Maruti Wagon R LX BSIII,2005,0.99,20
Volkswagen Polo Petrol Highline 1.2L,2013,4.65,12
Honda CR-V 2.0L 2WD MT,2014,9.75,11
Hyundai Grand i10 1.2 Kappa Asta,2014,4.4,11
Maruti Swift Dzire VXI,2014,3.99,11
Ford Ecosport 1.5 DV5 MT Ambiente,2014,5.27,11
Tata Indigo LS,2008,1.6,17
Renault Duster 110PS Diesel RxL,2014,6.0,11
Hyundai i10 Sportz,2010,3.0,15
Honda Accord VTi-L MT,2007,1.85,18
Maruti Ritz VDi,2010,3.5,15
Honda Amaze S Petrol,2014,4.5,11
Renault Duster 85PS Diesel RxL,2014,6.6,11
Hyundai Grand i10 Magna,2014,4.98,11
BMW 3 Series 320d Highline,2008,9.75,17
Ford Ecosport 1.5 DV5 MT Trend,2014,5.55,11
Honda Accord 2.4 AT,2011,7.5,14
Chevrolet Aveo 1.4,2008,1.8,17
Hyundai i10 Magna AT,2009,3.0,16
Hyundai Elantra CRDi SX,2013,6.95,12
Volkswagen Passat 1.8 TSI MT,2010,3.5,15
Hyundai Grand i10 1.2 Kappa Sportz,2014,5.5,11
Chevrolet Enjoy TCDi LS 8 Seater,2013,3.25,12
Chevrolet Beat Diesel PS,2013,1.55,12
Toyota Fortuner 3.0 Diesel,2011,10.75,14
Audi Q7 3.0 TDI quattro,2012,28.55,13
Porsche Panamera Diesel,2013,75.0,12
Mahindra Quanto C4,2012,3.8,13
Audi A4 2.0 TDI Multitronic,2012,18.5,13
Hyundai Sonata Transform 2.4 GDi AT,2013,6.0,12
Hyundai Verna 1.6 SX,2012,5.5,13
Maruti Wagon R LXI BS IV,2010,2.3,15
Maruti Swift VDI,2012,4.25,13
BMW 5 Series 520d Luxury Line,2013,21.26,12
Maruti Alto 800 2016-2019 LXI,2013,2.01,12
Fiat Punto EVO 1.2 Emotion,2010,2.6,15
Maruti Wagon R VXI BS IV,2012,2.35,13
Mitsubishi Pajero 4X4 LHD,2012,9.15,13
Honda Brio EX MT,2013,2.9,12
Mercedes-Benz New C-Class 220 CDI AT,2013,14.5,12
Volkswagen Polo 1.2 MPI Comfortline,2014,5.25,11
BMW 5 Series 520d Sedan,2012,14.5,13
Mercedes-Benz S Class 2005 2013 S 350 CDI,2009,25.0,16
Hyundai Santro GLS II - Euro II,2012,2.66,13
Jaguar XJ 3.0L Premium Luxury,2012,45.0,13
Honda Amaze S i-Dtech,2014,3.5,11
BMW 3 Series 320d Highline,2011,12.5,14
Hyundai Verna 1.4 EX,2012,5.55,13
Maruti Swift VXI,2012,3.91,13
Chevrolet Beat LS,2010,2.19,15
Ford Figo Petrol ZXI,2011,3.47,14
Maruti Swift VXI BSIII,2010,2.85,15
Volkswagen Polo 1.5 TDI Highline,2014,4.75,11
Nissan Terrano XL D Option,2013,5.8,12
Hyundai i20 Magna Optional 1.2,2014,4.65,11
Honda City 1.5 E MT,2009,3.6,16
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2011,6.21,14
Honda Amaze S AT i-Vtech,2014,4.45,11
Tata Indigo GLE,2008,0.8,17
Hyundai Verna 1.4 CX VTVT,2014,5.25,11
BMW X1 sDrive20d,2012,13.5,13
Ford Figo Diesel ZXI,2014,3.47,11
Mahindra Ssangyong Rexton RX7,2013,9.5,12
Volkswagen Vento Petrol Highline,2011,4.8,14
Volkswagen Polo Petrol Comfortline 1.2L,2012,3.1,13
Toyota Corolla Altis G,2009,3.3,16
Hyundai i10 Asta Sunroof AT,2013,4.19,12
Honda City ZX VTEC,2006,2.11,19
Toyota Fortuner 3.0 Diesel,2011,11.4,14
Honda City 1.5 V MT,2011,5.2,14
Ford Figo Diesel ZXI,2013,4.45,12
Mercedes-Benz GLA Class 200 CDI,2014,19.5,11
Chevrolet Aveo U-VA 1.2 LS,2007,1.75,18
Hyundai Elantra CRDi SX AT,2013,6.8,12
Maruti Swift LXi BSIV,2010,3.3,15
Mercedes-Benz CLS-Class 2006-2010 350 CDI,2010,32.0,15
Hyundai Verna 1.6 SX VTVT,2011,4.0,14
Hyundai Sonata Embera 2.0L CRDi AT,2009,5.25,16
Hyundai EON Era Plus,2013,1.8,12
Maruti Ertiga VDI,2014,5.99,11
Ford Fiesta 1.4 Duratec ZXI,2007,1.5,18
Honda Civic 2006-2010 1.8 V MT,2008,3.25,17
Maruti Ertiga ZDI,2014,6.5,11
Hyundai Grand i10 CRDi Sportz,2013,3.71,12
Hyundai i10 Era,2008,1.99,17
Audi A6 2.7 TDI,2009,8.0,16
Hyundai i10 Magna 1.2 iTech SE,2011,2.95,14
Audi A4 New 2.0 TDI Multitronic,2012,16.0,13
Mercedes-Benz New C-Class C250 Avantgarde,2011,12.5,14
Volkswagen Polo 1.2 MPI Comfortline,2011,2.7,14
Honda City 1.5 V MT,2011,3.83,14
Honda City 1.5 S MT,2012,5.25,13
Maruti SX4 Vxi BSIV,2010,2.46,15
Maruti Swift Dzire VDI,2014,3.96,11
Hyundai Grand i10 CRDi Magna,2014,3.99,11
Honda City i VTEC SV,2014,6.25,11
Skoda Rapid 1.6 TDI Elegance,2013,5.0,12
Mercedes-Benz E-Class E270 CDI,2005,4.65,20
Maruti Alto LXi,2007,1.75,18
Hyundai Verna 1.4 CRDi GL,2012,4.1,13
Honda City 1.5 S MT,2010,4.21,15
BMW X6 xDrive30d,2011,21.9,14
Hyundai Verna VTVT 1.6 AT EX,2013,5.44,12
Ford Ikon 1.4 TDCi DuraTorq,2010,1.6,15
Audi A6 2011-2015 2.0 TDI,2014,16.67,11
Hyundai i20 2015-2017 Sportz AT 1.4,2012,3.85,13
Toyota Fortuner 2.8 4WD MT,2011,10.64,14
Chevrolet Spark 1.0 LT,2008,1.1,17
Hyundai Verna Transform VTVT,2011,2.6,14
BMW 3 Series 320d Sport Line,2012,18.5,13
Tata Indigo LS,2008,1.0,17
Ford Fiesta Classic 1.4 Duratorq CLXI,2013,4.45,12
Maruti SX4 Zxi with Leather BSIII,2008,3.51,17
Chevrolet Spark 1.0 LT,2012,1.4,13
Honda Brio S MT,2013,3.9,12
Honda Brio VX,2013,3.25,12
Hyundai i10 Sportz 1.2,2010,3.45,15
Volkswagen Vento Diesel Highline,2010,4.25,15
Tata Safari Storme 2012-2015 VX,2014,8.25,11
Honda Accord 2.4 Elegance M/T,2010,5.95,15
Maruti Swift VDI,2012,3.9,13
Hyundai Xcent 1.2 Kappa S,2014,3.85,11
Skoda Superb 1.8 TSI MT,2011,7.5,14
BMW 5 Series 530d Highline Sedan,2010,18.0,15
Skoda Laura Ambiente,2008,4.4,17
Renault Duster 85PS Diesel RxL,2014,4.75,11
Honda City 1.5 S AT,2008,3.8,17
Volkswagen Vento Diesel Highline,2011,3.4,14
Ford Fiesta 1.4 ZXi Duratec,2008,1.49,17
Honda Amaze VX i-DTEC,2014,5.4,11
Renault Fluence 1.5,2012,3.5,13
BMW 5 Series 520d Luxury Line,2010,16.5,15
Maruti SX4 ZXI MT BSIV,2012,3.9,13
Honda City ZX CVT,2007,3.25,18
Audi A4 2.0 TDI Multitronic,2010,10.0,15
Maruti Wagon R VXI,2006,1.05,19
Hyundai Verna SX CRDi AT,2013,5.64,12
Honda Mobilio V Option i DTEC,2014,4.85,11
Honda City 1.5 S MT,2011,5.5,14
Ford Fiesta 1.4 TDCi EXI,2011,3.2,14
Chevrolet Captiva LT,2009,3.5,16
Toyota Innova 2.5 V Diesel 7-seater,2007,6.99,18
Mahindra Quanto C8,2014,3.45,11
